purchase_issue_id,source_tenant,updateInvoiceDetailsQuery,updateUnifiedVendorQuery,deletePurchaseIssueInvoiceQuery
88927,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88927 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88927 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88929,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88929 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88929 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88931,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88931 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88931 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88932,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88932 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88932 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88934,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88934 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88934 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88937,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88937 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88937 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
88938,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 88938 AND invoice_id = 215274 AND invoice_no = 'DR0411-25A000002';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 88938 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 183479 AND tenant = 'th402';",
94381,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94381 AND invoice_id = 195826 AND invoice_no = 'T0402-24A0009682';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94381 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37879 AND tenant = 'th402';",
94400,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94400 AND invoice_id = 195827 AND invoice_no = 'T0402-24A0009687';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94400 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37879 AND tenant = 'th402';",
94415,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94415 AND invoice_id = 215291 AND invoice_no = 'P0411-25A0000042';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94415 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37916 AND tenant = 'th402';",
94421,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94421 AND invoice_id = 214916 AND invoice_no = 'DR0411-25A000023';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94421 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37916 AND tenant = 'th402';",
94425,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94425 AND invoice_id = 188686 AND invoice_no = 'T0402-24A0009780';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94425 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37879 AND tenant = 'th402';",
94438,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94438 AND invoice_id = 215282 AND invoice_no = 'P0411-25A0000027';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94438 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37916 AND tenant = 'th402';",
94449,th402,"UPDATE th402.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 94449 AND invoice_id = 215280 AND invoice_no = 'P0411-25A0000026';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 94449 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37916 AND tenant = 'th402';",
14642,th403,"UPDATE th403.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 14642 AND invoice_id = 29143 AND invoice_no = 'AR126-25-56';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 14642 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37916 AND tenant = 'th403';",
14712,th403,"UPDATE th403.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 14712 AND invoice_id = 2313 AND invoice_no = 'A116-24-5';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 14712 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37678 AND tenant = 'th403';",
18398,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18398 AND invoice_id = 3789 AND invoice_no = 'BA0036-23A000080';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18398 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18416,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18416 AND invoice_id = 3811 AND invoice_no = 'BA0036-23A000156';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18416 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18426,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18426 AND invoice_id = 7255 AND invoice_no = 'A0205-23A0000104';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18426 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18428,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18428 AND invoice_id = 3782 AND invoice_no = 'BA0036-23A000052';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18428 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18430,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18430 AND invoice_id = 3810 AND invoice_no = 'BA0036-23A000151';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18430 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18449,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18449 AND invoice_id = 3806 AND invoice_no = 'BA0036-23A000137';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18449 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18473,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18473 AND invoice_id = 1936 AND invoice_no = 'A0205-23A0000079';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18473 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
18560,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 18560 AND invoice_id = 3788 AND invoice_no = 'BA0036-23A000074';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 18560 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 6880 AND tenant = 'th406';",
19116,th406,"UPDATE th406.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 19116 AND invoice_id = 2612 AND invoice_no = 'AR22-22-5279';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 19116 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th406';",
20898,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 20898 AND invoice_id = 15696 AND invoice_no = '3319-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 20898 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th407';",
20906,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 20906 AND invoice_id = 7473 AND invoice_no = 'LP011270';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 20906 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37888 AND tenant = 'th407';",
21042,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21042 AND invoice_id = 28279 AND invoice_no = 'DR0413-25A000903';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21042 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37894 AND tenant = 'th407';",
21043,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21043 AND invoice_id = 27645 AND invoice_no = 'DR0413-25A000932';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21043 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37894 AND tenant = 'th407';",
21044,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21044 AND invoice_id = 27395 AND invoice_no = 'DR0413-25A000890';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21044 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37894 AND tenant = 'th407';",
21045,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21045 AND invoice_id = 27569 AND invoice_no = 'U0413-25A0000032';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21045 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37894 AND tenant = 'th407';",
21046,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21046 AND invoice_id = 27568 AND invoice_no = 'U0413-25A0000031';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21046 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37894 AND tenant = 'th407';",
21047,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21047 AND invoice_id = 27006 AND invoice_no = 'U0413-25A0000018';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21047 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37894 AND tenant = 'th407';",
21089,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21089 AND invoice_id = 27167 AND invoice_no = 'PD0224-25A004858';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21089 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th407';",
21118,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21118 AND invoice_id = 27765 AND invoice_no = 'DR0417-25A000082';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21118 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37902 AND tenant = 'th407';",
21119,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21119 AND invoice_id = 27765 AND invoice_no = 'DR0417-25A000082';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21119 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37902 AND tenant = 'th407';",
21120,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21120 AND invoice_id = 27765 AND invoice_no = 'DR0417-25A000082';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21120 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 37902 AND tenant = 'th407';",
21194,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21194 AND invoice_id = 28012 AND invoice_no = 'PD0406-25A000514';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21194 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3440 AND tenant = 'th407';",
21368,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21368 AND invoice_id = 15696 AND invoice_no = '3319-SR';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21368 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 31162 AND tenant = 'th407';",
21558,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21558 AND invoice_id = 4083 AND invoice_no = 'AR22-22-4227';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21558 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th407';",
21560,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21560 AND invoice_id = 4083 AND invoice_no = 'AR22-22-4227';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21560 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th407';",
21569,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21569 AND invoice_id = 4085 AND invoice_no = 'AR22-22-4230';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21569 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th407';",
21570,th407,"UPDATE th407.purchase_issue SET updated_on = NOW(), invoice_id = NULL, invoice_no = NULL, invoice_tenant = NULL WHERE id = 21570 AND invoice_id = 4083 AND invoice_no = 'AR22-22-4227';","UPDATE unified_vendor_returnable_item SET quantity = 0, updated_on = NOW(), status = 'CANCELLED' WHERE reference_id = 21570 AND reference_type = 'PURCHASE_RETURN' AND partner_detail_id = 3449 AND tenant = 'th407';",
